profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00809,Consensus,Female,1969,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,32,33,47,35,39,33,57,27,22,46,50,47,19,29,60,35,11,18,42,67,58,39,36,47,1,2,25,8,14,22,25,14,14,30,21,11,14,13,42,8,84,14,16,40
p00810,Peer-review,Male,1962,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,55,35,75,25,75,35,15,30,45,35,30,25,25,30,40,50,15,55,40,55,55,55,75,90,0,2,55,25,30,20,35,85,10,25,15,15,15,20,45,10,75,20,40,50
p00811,Model accuracy,Male,2000,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,40,70,20,50,0,80,80,80,70,60,0,80,50,10,60,10,40,10,70,70,90,30,70,60,1,2,50,20,20,80,50,70,10,50,10,40,10,10,0,50,70,60,30,70
p00812,Scientist community helpers,Female,1953,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,80,80,80,50,60,40,0,20,80,80,20,70,80,10,60,30,80,20,30,30,90,30,0,0,0,2,20,0,20,10,0,10,40,0,0,10,10,10,60,90,80,10,70,40
p00814,Extreme weather predictions,Male,1980,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,85,100,80,100,95,90,95,100,95,70,90,90,40,75,90,85,75,95,95,95,95,70,65,20,1,2,90,100,90,80,90,70,65,35,65,10,95,55,70,80,90,65,65,80
p00816,Extreme weather predictions,Male,2005,Other,Some college or Associate's degree,"$168,000 or more",Democrat,96,87,100,97,87,96,100,97,86,98,86,95,0,96,100,66,95,51,100,100,87,63,90,14,2,2,86,100,90,100,83,40,49,87,86,80,96,96,98,99,96,67,93,96
p00818,Corporate reliance,Female,1989,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,70,70,60,65,65,60,50,85,65,55,65,60,15,80,80,90,70,75,65,50,90,90,80,10,8,2,60,90,70,85,90,80,30,80,30,65,90,85,85,85,80,75,90,75
p00819,Scientist community helpers,Male,2007,Asian / Asian American,Some college or Associate's degree,"Less than $30,000",Republican,43,46,93,80,36,29,70,48,53,61,89,60,66,11,61,8,35,6,39,38,20,9,76,73,3,2,71,4,92,37,7,13,3,0,38,8,21,20,25,51,52,50,29,32
p00821,Consensus,Female,1954,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,0,10,60,60,70,70,100,80,60,50,40,50,10,10,70,10,100,40,0,0,80,50,100,30,0,2,30,0,10,10,0,20,50,100,20,20,0,10,30,20,50,0,30,40
p00822,Former skeptics,Female,2004,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,70,100,60,70,70,30,60,80,60,80,80,70,70,90,80,40,60,50,80,60,60,90,80,50,5,2,90,70,100,30,60,20,50,50,90,50,60,70,90,50,70,50,100,100
p00827,High public trust,Male,1984,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Republican,10,30,25,40,15,25,30,70,5,45,30,45,40,5,35,25,35,25,50,40,55,45,30,70,2,2,10,5,35,5,45,40,15,15,0,20,65,60,25,20,45,15,30,10
p00828,High public trust,Male,1989,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,100,89,100,64,100,100,100,85,54,62,100,87,0,9,80,91,54,71,63,64,100,94,100,3,0,2,92,100,94,10,8,24,50,18,27,3,21,62,62,88,100,6,100,92
p00829,Extreme weather predictions,Male,1990,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,30,20,10,20,20,20,10,40,10,20,10,50,50,20,20,10,10,10,60,10,10,40,30,70,0,2,10,20,10,40,30,60,10,40,20,20,20,10,20,40,20,50,30,20
p00832,Measurement & modeling (2),Female,1963,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Republican,30,25,20,15,5,5,20,10,0,55,10,15,95,15,35,0,35,5,25,10,40,15,10,30,2,2,25,30,25,45,10,20,35,0,5,0,50,20,15,25,35,30,5,50
p00833,Oil industry misinformation,Female,1950,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,72,33,66,70,56,71,73,67,76,71,67,79,22,46,87,67,70,65,64,73,81,62,59,49,2,2,60,80,85,61,10,38,44,14,14,42,85,62,67,53,68,39,77,73
p00835,Model accuracy,Female,1994,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,80,70,95,95,80,55,75,90,65,85,60,85,10,35,90,50,20,0,85,100,95,100,95,0,4,1,90,95,100,90,100,100,95,90,85,95,100,85,100,90,100,100,100,95
p00836,Measurement & modeling (2),Female,1975,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,100,85,60,95,100,85,75,85,90,85,90,65,90,65,85,65,95,65,80,90,50,75,75,30,0,2,80,65,55,80,30,5,5,5,0,10,95,60,95,85,100,50,75,85
p00837,Scientist community helpers,Male,1993,Black / African American,High school diploma / GED,"$168,000 or more",Democrat,19,36,39,77,21,97,31,44,3,40,0,67,30,36,71,51,4,0,94,97,95,64,0,26,6,2,100,100,100,99,53,24,87,27,98,70,56,91,77,100,85,4,55,84
p00838,Former skeptics,Female,1973,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,35,75,60,70,65,70,70,85,75,75,45,65,10,50,65,60,85,15,80,80,55,65,25,20,5,2,75,60,85,90,60,20,50,80,90,90,65,70,75,75,60,35,70,75
p00839,Interview Prof. Maraun,Female,1993,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,90,90,95,90,85,90,90,75,90,35,100,30,0,100,85,65,100,45,75,100,95,100,90,10,6,2,90,65,95,95,90,100,35,35,95,60,75,100,100,100,100,95,100,95
p00840,Consensus,Male,1964,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,18,38,53,13,10,19,48,22,29,21,9,30,88,18,42,37,23,36,79,74,34,51,15,89,2,2,88,39,20,39,20,31,44,33,11,20,54,8,15,57,54,19,38,12
p00841,Measurement & modeling (2),Female,1950,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,94,100,89,76,75,88,98,100,92,96,41,100,10,79,100,99,91,53,19,66,63,97,88,24,10,2,100,85,83,8,79,51,93,89,48,71,72,77,88,100,99,5,54,100
p00845,High public trust,Male,2005,White / Caucasian,Less than high school,"$30,000 to $55,999",Democrat,50,50,55,65,70,40,50,55,65,50,30,70,35,50,65,60,25,85,85,65,75,80,45,25,3,2,80,85,70,90,40,30,40,55,65,30,80,70,85,70,85,35,90,90
p00846,Former skeptics,Male,1971,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,50,30,80,60,50,10,40,70,50,40,30,40,60,50,30,30,40,20,60,20,10,20,90,40,0,2,30,20,20,20,20,40,10,20,30,40,10,20,20,30,40,20,30,40
p00848,Extreme weather predictions,Female,1979,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,70,60,70,0,20,30,80,50,80,40,40,50,70,20,90,80,50,50,50,90,50,40,100,10,4,2,60,30,0,0,10,30,30,10,30,20,10,80,90,90,70,40,50,90
p00852,Model accuracy,Female,1961,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,100,75,75,75,75,75,50,50,75,75,75,50,25,100,75,75,75,75,100,50,75,75,75,25,7,1,75,75,75,75,50,25,75,50,50,50,100,25,75,75,75,50,75,75
p00853,Measurement & modeling (2),Male,1991,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,33,75,81,16,32,38,69,71,61,48,75,73,66,29,27,30,53,49,65,39,48,45,71,23,3,2,52,40,15,57,23,12,15,18,36,40,33,59,40,64,64,62,29,73
p00854,High public trust,Female,2002,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,40,60,70,90,40,50,80,30,50,30,50,30,0,90,80,50,60,30,60,50,50,60,30,90,4,2,90,90,90,60,90,70,30,60,70,10,100,80,90,90,90,40,50,100
p00855,Extreme weather predictions,Female,1976,Hispanic / Latino,Less than high school,"Less than $30,000",Republican,0,20,10,10,30,10,10,40,0,10,0,10,30,0,50,10,0,10,100,90,60,90,30,100,5,1,100,100,100,30,80,20,0,10,30,20,80,60,70,70,60,10,100,80
p00857,Interview Prof. Maraun,Male,1989,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,90,60,80,70,30,80,60,90,70,60,90,90,20,70,80,90,80,70,90,90,80,70,90,10,4,1,80,70,70,60,90,40,30,60,60,50,80,90,90,90,90,80,60,70
p00858,Consensus,Female,1971,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,94,100,100,64,100,42,70,45,51,25,35,71,12,75,40,100,80,41,61,59,71,64,39,9,2,2,45,30,10,58,0,56,0,5,18,0,18,1,69,51,26,5,83,57
p00859,Corporate reliance,Female,1968,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,72,63,89,67,73,72,87,48,70,76,69,87,23,49,69,80,51,9,33,67,59,31,78,22,4,1,59,28,19,45,50,33,19,33,59,78,27,41,44,51,84,14,62,68
p00860,Social justice,Female,2007,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,50,70,45,85,60,30,25,75,60,55,70,65,25,65,75,85,70,50,55,60,65,75,65,15,6,2,70,70,75,65,75,75,45,55,65,70,50,65,90,65,90,70,70,75
p00861,Extreme weather predictions,Female,2007,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,80,75,85,70,50,80,90,80,75,60,60,75,15,65,90,50,85,50,65,80,65,75,90,20,4,2,80,85,65,70,70,30,40,90,80,15,60,75,70,90,75,65,90,85
p00863,High public trust,Male,1991,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,25,35,40,40,25,60,30,40,35,30,15,20,35,20,50,35,45,15,70,10,15,55,35,45,4,2,45,25,30,25,25,35,70,55,40,85,65,30,55,35,55,90,50,30
p00865,Social justice,Male,2000,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,20,70,20,10,20,10,20,20,60,30,20,40,70,30,40,20,40,50,30,10,60,30,10,80,4,2,40,10,20,20,80,20,10,30,60,10,10,10,60,20,40,40,40,40
p00866,Funding,Female,1969,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Republican,35,40,35,25,50,20,55,35,45,40,50,15,25,55,85,20,55,15,70,45,60,80,50,35,4,2,50,70,70,40,15,30,55,30,50,15,70,20,50,70,70,20,45,30
p00868,Scientist community helpers,Male,1999,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,75,30,85,45,45,70,60,80,50,50,25,50,20,65,80,35,15,65,40,30,40,30,30,35,3,2,80,35,40,80,40,60,15,65,30,40,20,55,55,20,70,35,55,65
p00869,Former skeptics,Male,1975,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,60,80,70,60,60,80,70,60,90,40,70,40,30,80,90,90,100,50,70,90,80,70,90,40,1,2,50,50,80,70,80,70,10,0,80,80,90,90,20,100,90,80,90,60
p00870,Social justice,Female,1992,Other,Bachelor's degree,"$100,000 to $167,999",Democrat,50,90,90,90,90,90,80,90,80,80,80,80,0,90,70,90,50,60,90,80,90,80,80,20,6,2,100,90,80,80,80,70,80,100,100,40,90,90,80,90,90,80,90,90
p00871,Former skeptics,Female,1964,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,85,90,80,75,85,80,75,70,85,80,55,70,25,90,95,65,95,90,70,70,80,70,80,15,1,2,95,75,75,65,25,50,50,55,70,30,60,65,100,95,95,80,70,65
p00873,Corporate reliance,Female,1999,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,80,30,65,65,55,65,45,30,65,50,80,55,70,10,60,60,50,15,85,70,70,80,35,15,4,2,10,55,90,70,70,40,30,20,30,20,95,65,75,90,55,5,90,40
p00877,Consensus,Female,1981,Hispanic / Latino,Some college or Associate's degree,"$168,000 or more",Independent,35,30,45,60,35,45,30,65,15,45,40,40,45,45,50,70,75,45,40,35,55,60,65,45,9,1,45,50,50,25,35,30,40,35,20,35,60,30,45,60,65,55,55,45
p00879,Model accuracy,Female,1990,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Republican,74,89,28,61,91,48,67,33,49,55,11,44,3,49,70,69,64,43,83,11,43,66,64,36,3,2,13,60,25,13,22,61,32,40,9,23,53,42,63,45,94,39,92,6
p00880,Funding,Male,1983,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,100,55,70,90,95,85,100,85,80,95,90,70,0,50,90,100,70,90,100,75,95,100,95,10,7,2,90,85,75,80,60,90,85,50,100,30,85,55,70,90,100,85,95,90
p00883,Social justice,Male,1986,Hispanic / Latino,Less than high school,"Less than $30,000",Independent,70,40,90,100,80,70,50,60,60,40,50,20,30,70,60,90,70,60,50,80,40,50,40,10,5,2,100,80,70,40,80,100,60,30,80,50,20,60,70,60,50,0,60,100
p00885,Funding,Male,2002,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Independent,50,60,60,70,70,70,80,70,40,40,50,50,50,60,50,80,50,50,30,50,60,60,40,40,4,2,50,50,40,60,50,50,40,50,40,40,50,40,80,40,40,40,80,70
p00887,Model accuracy,Female,1978,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Republican,75,60,75,60,85,65,65,80,50,70,60,80,20,55,60,55,70,45,70,65,80,70,85,30,0,2,70,10,30,85,65,20,70,20,20,30,50,50,65,60,70,25,90,70
p00889,Model accuracy,Male,2001,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Independent,20,20,30,40,10,50,30,20,30,30,40,40,10,40,20,30,50,30,40,30,30,30,30,40,0,2,20,30,30,70,10,30,40,20,10,20,40,30,20,60,40,10,40,40
p00890,Oil industry misinformation,Female,1965,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,90,45,20,45,25,50,25,80,25,55,75,25,60,50,85,65,35,25,85,70,55,55,40,35,0,2,65,75,80,60,25,60,20,20,80,60,65,45,65,50,30,55,25,65
p00891,Corporate reliance,Female,1946,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,10,30,50,10,10,30,55,35,20,25,25,50,75,45,85,65,55,25,70,60,90,90,20,35,2,2,90,60,90,75,25,35,25,25,40,40,90,25,70,75,55,60,80,55
p00892,Interview Prof. Maraun,Female,2005,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,100,100,100,90,90,100,100,100,90,90,80,100,0,100,90,100,100,70,100,100,70,90,90,10,5,1,100,90,90,100,90,100,90,90,100,100,90,90,60,90,100,70,100,90
p00896,Interview Prof. Maraun,Female,1985,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,85,10,50,100,65,75,100,45,0,10,100,90,0,100,85,100,90,100,0,100,25,65,45,0,4,2,100,95,95,70,85,100,85,80,40,65,100,90,100,95,100,0,90,85
p00902,Funding,Female,1946,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,10,0,10,20,10,20,0,10,0,30,20,10,10,10,10,10,80,40,0,20,60,0,10,80,1,2,10,10,0,10,0,30,40,0,30,0,10,10,30,60,40,10,0,40
p00903,Scientist community helpers,Male,1991,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,40,15,25,15,55,40,15,5,60,75,55,25,50,0,70,95,0,5,60,20,55,45,50,60,1,2,30,15,20,5,10,10,5,20,40,20,20,5,15,85,40,20,10,95
p00904,Funding,Female,1984,Black / African American,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,65,90,65,50,50,50,75,70,65,40,60,45,15,85,70,85,60,80,65,75,65,85,50,40,3,2,80,80,85,80,65,45,75,65,70,50,75,70,90,60,60,65,50,80
p00911,Oil industry misinformation,Female,1957,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Independent,80,60,40,80,90,10,70,40,20,40,40,0,10,10,80,100,70,70,60,50,60,60,70,50,2,2,50,90,70,60,30,90,10,70,30,0,100,100,70,90,100,40,80,100
p00912,High public trust,Male,1975,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Republican,40,20,30,45,20,35,30,45,25,20,10,5,35,20,75,55,25,35,40,20,70,60,35,20,3,2,65,75,15,45,25,35,0,25,90,10,5,5,50,15,90,15,25,55
p00914,Oil industry misinformation,Female,1991,Black / African American,Less than high school,"Less than $30,000",Democrat,0,30,30,5,0,100,25,25,35,60,20,15,20,50,70,10,20,60,65,20,40,10,10,100,1,2,100,75,70,65,55,45,5,30,75,30,60,55,95,90,65,25,85,65
p00915,High public trust,Female,2007,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,42,14,54,91,9,23,54,72,48,68,36,34,66,49,63,58,65,32,44,91,74,72,53,17,7,2,72,66,58,81,37,59,41,55,88,25,79,60,83,61,84,54,68,66
p00916,Social justice,Female,1999,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,100,100,70,90,90,100,100,100,40,100,50,30,0,40,90,50,40,30,100,100,100,100,90,20,3,2,90,50,100,40,0,90,40,60,40,50,60,0,20,90,100,30,80,100
p00918,Funding,Male,2001,Black / African American,Bachelor's degree,"Less than $30,000",Democrat,85,85,70,70,85,70,85,65,55,35,45,60,40,70,80,90,85,20,70,90,90,80,65,10,5,2,80,90,65,85,30,10,45,50,30,45,85,70,80,60,60,15,85,85
p00923,Interview Prof. Maraun,Male,1994,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,50,15,50,30,30,20,10,90,30,60,25,25,40,0,65,30,0,0,0,0,15,10,0,5,2,2,10,10,20,35,0,10,25,20,15,0,15,10,5,10,55,0,35,100
p00926,High public trust,Female,1982,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,89,49,98,86,63,75,81,92,67,50,82,65,17,65,85,98,96,71,87,99,95,90,82,11,0,2,86,82,83,87,66,75,33,63,82,44,91,95,96,82,90,24,90,88
p00928,Former skeptics,Female,1946,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,90,80,80,70,90,80,40,90,80,80,90,80,10,40,50,90,90,70,80,60,80,70,80,20,0,2,80,90,90,80,50,60,70,20,60,10,90,70,60,70,90,60,70,90
p00931,Social justice,Male,2000,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,45,100,95,90,100,90,85,100,90,90,95,90,75,100,100,90,90,100,100,80,100,95,100,10,7,2,95,100,85,50,100,100,80,75,90,100,85,85,90,85,85,40,95,85
p00933,Oil industry misinformation,Male,1994,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,75,75,50,50,50,25,75,50,50,25,50,50,25,100,100,75,75,50,25,25,75,100,75,75,10,1,75,100,75,100,75,50,75,25,100,100,75,50,75,75,75,25,100,75
p00935,Oil industry misinformation,Female,1985,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,20,35,80,0,0,30,10,5,45,0,0,5,100,10,15,35,30,10,30,0,5,50,0,85,0,2,15,10,20,10,10,75,5,15,35,0,20,15,85,0,95,0,10,55
p00936,Consensus,Female,2008,Asian / Asian American,High school diploma / GED,"$168,000 or more",Democrat,85,95,100,75,85,30,75,90,95,70,90,95,5,80,85,70,35,15,95,95,90,80,65,0,0,2,95,95,90,70,85,90,70,80,90,95,90,85,90,90,100,20,100,80
p00942,Model accuracy,Female,1976,Hispanic / Latino,Less than high school,"Less than $30,000",Republican,55,89,63,43,59,18,48,10,30,89,52,73,74,29,52,49,40,38,70,65,50,29,45,9,1,2,44,34,55,45,25,43,18,47,8,37,26,34,14,40,90,28,71,52
p00943,Model accuracy,Female,1964,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,74,9,32,37,38,28,18,67,35,43,41,29,32,12,52,36,33,36,15,16,27,53,38,40,0,2,75,16,28,31,39,12,8,24,24,19,82,17,49,26,72,11,62,28
p00945,Scientist community helpers,Female,1962,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,20,10,30,20,10,10,30,10,10,20,40,75,65,10,40,30,10,20,45,30,75,45,20,90,3,2,50,75,35,25,35,25,55,15,10,20,25,10,45,55,50,45,10,65
p00946,Consensus,Male,2006,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,70,60,40,85,55,85,75,45,85,60,30,80,25,55,60,60,55,65,75,65,40,40,75,15,6,2,70,40,75,65,60,45,85,10,55,10,85,55,70,75,75,55,65,50
p00947,Former skeptics,Female,1986,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,70,70,60,50,40,50,90,60,80,40,70,50,30,40,80,70,60,10,70,70,90,70,60,60,0,2,70,60,20,50,50,40,10,30,70,60,70,20,80,50,90,10,70,60
p00951,Former skeptics,Female,1960,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,60,90,70,70,60,80,70,60,30,70,60,70,10,80,30,70,70,90,50,70,60,70,40,20,7,2,60,60,50,70,80,50,60,70,60,40,60,70,80,70,80,70,60,50
p00956,Oil industry misinformation,Female,1959,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,75,90,40,90,80,80,55,60,85,75,60,90,20,65,90,85,80,60,85,100,100,80,50,10,5,2,95,90,90,65,85,85,85,65,80,95,95,60,95,95,100,50,95,90
p00962,Funding,Male,2002,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,75,65,65,0,25,55,100,40,5,65,70,35,65,50,55,70,50,35,95,95,85,90,65,0,3,2,80,95,90,95,60,95,5,75,65,15,100,90,65,85,100,75,100,90
p00967,Model accuracy,Male,1996,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,100,87,83,56,91,84,85,90,66,100,56,69,67,48,63,85,85,100,62,100,89,93,85,0,4,2,90,99,100,95,67,68,36,100,95,10,86,91,100,93,98,56,80,100
p00973,Funding,Male,1980,Asian / Asian American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,90,70,75,95,100,60,70,80,65,50,95,0,5,65,50,90,85,75,75,70,95,45,85,25,0,2,80,95,85,90,85,60,40,70,95,45,70,95,20,85,75,60,90,95
p00975,High public trust,Female,1992,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,80,45,80,70,45,60,70,55,65,45,50,45,35,65,80,70,75,70,70,45,45,70,70,20,10,2,65,55,45,65,50,65,75,70,65,40,70,70,55,75,80,45,75,35
p00980,Oil industry misinformation,Male,1968,Asian / Asian American,Master's degree / Professional degree,"$168,000 or more",Democrat,66,97,86,87,91,90,77,83,80,69,67,81,34,77,85,91,60,76,92,46,98,95,79,21,0,2,82,78,71,79,74,69,8,98,62,14,89,95,93,94,100,65,76,91
p00981,Scientist community helpers,Male,1988,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,85,90,55,25,85,75,30,40,35,45,55,50,75,25,30,40,60,20,20,25,45,45,65,5,2,2,15,0,50,15,30,15,30,85,85,0,35,15,5,15,65,100,85,20
p00984,Oil industry misinformation,Male,1972,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,75,75,75,50,0,50,50,50,75,0,25,75,75,25,100,50,75,100,50,25,75,25,75,25,4,2,75,0,25,0,50,25,50,0,50,25,0,25,25,25,75,50,0,50
p00985,Oil industry misinformation,Female,1963,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,50,70,100,75,70,70,65,80,25,40,30,60,70,25,70,35,35,5,55,20,60,65,95,5,1,2,20,20,85,5,5,80,25,20,65,55,20,10,70,95,90,10,15,55
p00986,Social justice,Male,1969,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,15,30,45,35,15,55,40,50,40,50,45,55,70,30,50,55,75,35,25,35,60,75,65,30,2,2,35,40,30,55,60,10,15,20,10,10,25,45,50,60,50,65,50,55
p00988,High public trust,Female,1969,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,70,60,100,60,60,60,70,50,50,80,20,30,10,50,80,50,90,40,80,60,100,60,80,80,3,2,90,90,90,80,30,0,60,90,30,0,100,90,90,80,90,50,90,80
p00990,Model accuracy,Male,1975,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,40,30,10,20,15,15,20,25,5,30,10,10,90,10,40,55,15,25,20,30,5,15,40,10,1,2,30,10,0,0,55,45,25,15,15,0,5,10,5,10,85,5,95,60
